npc_name,sex,dialog_type,quest_id,text
Unknown_broadcast,,gossip,,"Question 1, Chain 1?"
Unknown_broadcast,,gossip,,This is the very first thing I say to the player.  Huzzah!
Unknown_broadcast,,gossip,,"You cannot hide from me, rogue. I can smell your fear."
Unknown_broadcast,,gossip,,Babba booey....
Unknown_broadcast,,gossip,,That's right. Die like the dog you are.
Unknown_broadcast,,gossip,,Any one else ready to feel the wrath of the Defias Brotherhood?
Unknown_broadcast,,gossip,,Another victory for the Defias Brotherhood!
Unknown_broadcast,,gossip,,"Kill, KILL! Get back artifact! Bring to Kartak!"
Unknown_broadcast,,gossip,,Sacred artifact belong to Blackrock! We take back!
Unknown_broadcast,,gossip,,I'll put me items in the brazier now. You just speak to da spirits when they appear.
Unknown_broadcast,,gossip,,Take cover in the shadows. We have business to discuss once I finish showing these beasts why I am called the Hand of Chaos.
Unknown_broadcast,,gossip,,"The Signet of Chaos belongs to Ravenholdt, beast! You will never hold its power! (PLACEHOLDER - TO BE MOVED/CHANGED)"
Unknown_broadcast,,gossip,,Let the blood spilled here today be a lesson to all who dare encroach upon the territory of the Blackrock Clan!
Unknown_broadcast,,gossip,,You check the front!
Unknown_broadcast,,gossip,,Smell ugly near. Me smell you ugly.
Unknown_broadcast,,gossip,,*You are able to make out the words* Stay... watch... shadow...
Unknown_broadcast,,gossip,,"Okay, okay... gimmie a minute to rest now. You gone and beat me up good."
Unknown_broadcast,,gossip,,Another fool falls to the Defias Brotherhood.
Unknown_broadcast,,gossip,,"In this place, darkness and shadows are tools to be used and disposed of at will."
Unknown_broadcast,,gossip,,"Greetings Erion, I require training!"
Unknown_broadcast,,gossip,,We are but darkness and shadows. Eternal. Invisible.
Unknown_broadcast,,gossip,,"Yes, I have seen the shaman you seek. Last I saw her, she was to the west of here. She hides in the hills above the Razormane tribe. If you're clever, you'll be able to find a path to her hut in the hills. It is not too far north of here. That path should allow you to find her without fighting through the quilboar."
Unknown_broadcast,,gossip,,Can you tell me where Brine is?
Unknown_broadcast,,gossip,,*Threshwackonator First Mate unit prepared to follow*
Unknown_broadcast,,gossip,,"I walk this road alone, seeking ways to defend my honor and rid this land of our enemies.$B$BWhat can I do for you, $N?"
Unknown_broadcast,,gossip,,"Always a good skill to have that Survival is.

Kaerbrus is who you are looking for. He's usually around the moonwell in the Park."
Unknown_broadcast,,gossip,,It is hopeless. Cutting one down results in two new growths.
Unknown_broadcast,,gossip,,Filth! Filth everywhere! The forests must be cleansed!
Unknown_broadcast,,gossip,,The end of days is upon us! May the earth embrace my flesh and bones.
Unknown_broadcast,,gossip,,"I know you are there, rogue. Leave my home or join the others at the bottom of the world tree."
Unknown_broadcast,,gossip,,"Good day to you, Syurna. I am in need of training."
Unknown_broadcast,,gossip,,The forests are overrun with strange beasts and a foul taint fills the air.
Unknown_broadcast,,gossip,,Hello! I am a Rogue in need of training.
Unknown_broadcast,,gossip,,"Like a cat dragged in from the rain, you scratch and claw, then do it all over again... I'll be back for more...$B$BOh, I didn't see you enter, $n! What can I do for you?"
Unknown_broadcast,,gossip,,"Should you choose to follow me, be on guard. The animals and beasts of the Darkshore will not harm me but they may attempt to harm you, adventurer."
Unknown_broadcast,,gossip,,What do you need directions to?
Unknown_broadcast,,gossip,,Mograine has fallen? You shall pay for this treachery!
Unknown_broadcast,,gossip,,"The goblin racer packs a lot of punch, but the gnomes hid a trick or two in their car..."
Unknown_broadcast,,gossip,,Who has the fastest car?  Who knows?!?
Unknown_broadcast,,gossip,,"Hello, $c!  Welcome to the races at the Shimmering Flats!"
Unknown_broadcast,,gossip,,"Welcome to the races!  Enjoy your stay, and don't bet all your money in one place!"
Unknown_broadcast,,gossip,,I hope yer ready to work.
Unknown_broadcast,,gossip,,"Plucky doesn't want Tirth to know he's still in the Shimmering Flats, so he turned himself into a chicken!$B$BIf you find Plucky, beckon him to you.  Maybe he'll come out of hiding."
Unknown_broadcast,,gossip,,"Don't know why you would need a skill like that? Only dishonest folk would want to learn how to pick locks.

I guess if you wanted to learn, the best place to look would be over in Old Town. Probably in one of those back alleys."
Unknown_broadcast,,gossip,,"Good day, Hulfdan, I am looking for training."
Unknown_broadcast,,gossip,,"He grows fatter and more corrupt with each passing day. Ye can smell the stink comin' off o' his body. He be dirty, an' I dun just mean he be needin' a wash.$B$BEnough babblin' from Hulfdan. Where did ye come from and how can me help ye, $c?"
Unknown_broadcast,,gossip,,"Good day to you, Hogral! I seek training."
Unknown_broadcast,,gossip,,"What brings you to this part of the world, $n?"
Unknown_broadcast,,gossip,,Old Town is where you should go if you want to find rogues. It's in the northeast corner of Stormwind.
Unknown_broadcast,,gossip,,"Bah, rogues have done nothing but make our job here in Stormwind harder. I wish I could drag both Osborne and Mathias both out of Old Town and right to the Stockade."
Unknown_broadcast,,gossip,,You want to talk to Osborne then. No finer teacher of the stealth arts than him in Stormwind. Look for him over in Old Town.
Unknown_broadcast,,gossip,,You're looking a bit lost.  Can I help you find something?
Unknown_broadcast,,gossip,,I smell an intruder...
Unknown_broadcast,,gossip,,What's that noise?
Unknown_broadcast,,gossip,,"I am in need of training, Keryn."
Unknown_broadcast,,gossip,,"Well, well... look what the cat brung in... and how can I help you, $c?"
Unknown_broadcast,,gossip,,"Hail, what ya want?"
Unknown_broadcast,,gossip,,Please port me to Darnassus.
Unknown_broadcast,,gossip,,"Hello, $N. Are you interested in outdoor survival? Sustenance off the flaura and fauna of the lands!$B$BYou could learn a thing or two from me, that is, if you're interested."
Unknown_broadcast,,gossip,,My strider requires training.
Unknown_broadcast,,gossip,,"Hello $r, it is a pleasure to make your acquaintance."
Unknown_broadcast,,gossip,,"Inns are places where you can rest after your adventures.  If you do not stay at an inn such as this, then you will not be fully rested when you venture again into the wilderness.$B$BYou may also acquire a hearthstone at any inn, and later when you are ready to rest you can use this heartstone to bring you back to the inn from which you acquired it."
Unknown_broadcast,,gossip,,Make this inn your home.
Unknown_broadcast,,gossip,,Well done. Release the bear into my custody so that I may apply the curing cantrip.
Unknown_broadcast,,gossip,,Release the Rabid Thistle Bear for Tharnariun.
Unknown_broadcast,,gossip,,"The curing cantrip has failed. Unfortunately, the introduction of the serum into this beast's blood stream will soon end its life."
Unknown_broadcast,,gossip,,Please unlock the courtyard door.
Unknown_broadcast,,gossip,,Bears??
Unknown_broadcast,,gossip,,"Hah!  Tirth's been looking for him for days, but he doesn't want to be found.  He's chicken!"
Unknown_broadcast,,gossip,,Johnson?  I think he's around here somewhere...
Unknown_broadcast,,gossip,,"Tirth's not himself these days, and neither is his assistant."
Unknown_broadcast,,gossip,,Where is Tirth's assistant?
Unknown_broadcast,,gossip,,"Oh, you mean Johnson?  I heard he's in hiding."
Unknown_broadcast,,gossip,,The animal looks confused.
Unknown_broadcast,,gossip,,"You've been summoned by Lago Blackwrench, warlock master of Ironforge. You'd do yourself well to report to him immediately. You'll find him in the Forlorn Cavern district of the city."
Unknown_broadcast,,gossip,,What message?
Unknown_broadcast,,gossip,,"Stupid snow... Hey, you're, $n, aren't you? I've just received a message asking for you."
Unknown_broadcast,,gossip,,Bank of Stormwind
Unknown_broadcast,,gossip,,Good day citizen.  How may I assist you?
Unknown_broadcast,,gossip,,Marlgen... One of the jailors. He has the key to my bonds.
Unknown_broadcast,,gossip,,Where is the key to this lock?
Unknown_broadcast,,gossip,,"Get away from here, $c, or they'll put you in chains as well."
Unknown_broadcast,,gossip,,One of the humans has the key to this infernal contraption. Eston I think they said his name was.
Unknown_broadcast,,gossip,,How can I free you?
Unknown_broadcast,,gossip,,"Do you mock me while I am unable to defend myself, bound to this ball of iron?"
Unknown_broadcast,,gossip,,Gelkak's key slides into the vacant slot.
Unknown_broadcast,,gossip,,"Don't tell Tirth I'm still here.  If he finds out I haven't left the Shimmering Flats, I'll be running his errands and cleaning his dirty laundry forever!"
Unknown_broadcast,,gossip,,"Sure, I'll tell you the phrase.  As long as I don't have to go anywhere near Tirth!"
Unknown_broadcast,,gossip,,Tell me the phrase to Tirth's lockbox.
Unknown_broadcast,,gossip,,Hey!  Are you on an errand for Tirth?  If I were you I'd get as far away from him as I could!  His mind's been pickled from too much drink but his magic's as strong as ever!
Unknown_broadcast,,gossip,,"I'm ""Plucky"" Johnson, and this is my default greeting."
Unknown_broadcast,,gossip,,"YARRR! Swabie, what have ye done?! He's gone mad! Baton down the hatches! Hoist the mast! ARRRR! Every man for hi'self!"
Unknown_broadcast,,gossip,,Turn the key to start the machine.
Unknown_broadcast,,gossip,,"The machine adjusts to face you.$B$BOn the back of the machine is an empty, oddly misshapen slot with an engraving that reads: ""Propirtee o' Cap'n Gelkak Gyromast"""
Unknown_broadcast,,gossip,,All right.  It's made!
Unknown_broadcast,,gossip,,"Ok, let's get this orb made..."
Unknown_broadcast,,gossip,,Let the event begin!
Unknown_broadcast,,gossip,,There you go. I need to get back to work before Rokar clouts me again for being lazy.
Unknown_broadcast,,gossip,,"Right away, Rokar."
Unknown_broadcast,,gossip,,"Harroc, get a box of tools for, $n."
Unknown_broadcast,,gossip,,I need another set of thieves' tools.
Unknown_broadcast,,gossip,,"If Therzok's sent you, tell him no, I won't go back to work for him, no matter how many times he asks."
Unknown_broadcast,,gossip,,"Your armor is ready, $N."
Unknown_broadcast,,gossip,,"Thank you, $N.  You have tempered the cold rage in my heart."
Unknown_broadcast,,gossip,,Hah!  Eternal undeath to the cursed Agamands!
Unknown_broadcast,,gossip,,I need another set of tools.
Unknown_broadcast,,gossip,,The Scarlet Crusade shall smite the wicked and drive evil from these lands!
Unknown_broadcast,,gossip,,The light condemns all who harbor evil.  Now you will die!
Unknown_broadcast,,gossip,,You carry the taint of the scourge.  Prepare to enter the twisting nether.
Unknown_broadcast,,gossip,,"Good luck out there, $N."
Unknown_broadcast,,gossip,,"Ah, here's one."
Unknown_broadcast,,gossip,,"Let me go get you a set of tools, $n."
Unknown_broadcast,,gossip,,Mennet said I should ask you for a set of thieves' tools.
Unknown_broadcast,,gossip,,I would like training.
Unknown_broadcast,,gossip,,"The Shattered Hand will see the Horde to their former glory, unhindered by the timidness of the Warchief."
Unknown_broadcast,,gossip,,Argh! What was that? It's not supposed to work like this!
